
0	0.000	0.00000	0.00000	0.00000
250	0.000	0.00000	0.00000	0.00000
500	0.000	0.00000	0.00000	0.00000
750	0.000	0.00000	0.00000	0.00000
1250	0.000	0.00000	0.00000	0.00000
1750	0.000	0.00000	0.00000	0.00000
2750	0.000	0.00000	0.00000	0.00000
4250	0.000	0.00000	0.00000	0.00000
6500	0.000	0.00000	0.00000	0.00000
10000	0.000	0.00000	0.00000	0.00000
15000	0.000	0.00000	0.00000	0.00000
20000	0.000	0.00000	0.00000	0.00000
25000	0.000	0.00000	0.00000	0.00000
30000	0.000	0.00000	0.00000	0.00000
35000	0.000	0.00000	0.00000	0.00000
40000	0.000	0.00000	0.00000	0.00000
45000	0.000	0.00000	0.00000	0.00000
50000	0.000	0.00000	0.00000	0.00000
55000	0.000	0.00000	0.00000	0.00000
60000	0.000	0.00000	0.00000	0.00000
65000	0.000	0.00000	0.00000	0.00000
70000	0.000	0.00000	0.00000	0.00000
75000	0.000	0.00000	0.00000	0.00000
80000	0.000	0.00000	0.00000	0.00000
85000	0.000	0.00000	0.00000	0.00000
90000	0.000	0.00000	0.00000	0.00000
95000	0.000	0.00000	0.00000	0.00000
100000	0.000	0.00000	0.00000	0.00000
105000	0.000	0.00000	0.00000	0.00000
110000	0.000	0.00000	0.00000	0.00000
115000	0.000	0.00000	0.00000	0.00000
125000	0.000	0.00000	0.00000	0.00000
130000	0.000	0.00000	0.00000	0.00000
135000	0.000	0.00000	0.00000	0.00000
145000	0.000	0.00000	0.00000	0.00000
155000	0.000	0.00000	0.00000	0.00000
160000	0.000	0.00000	0.00000	0.00000
170000	0.000	0.00000	0.00000	0.00000
180000	0.000	0.00000	0.00000	0.00000
190000	0.000	0.00000	0.00000	0.00000
